번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
670,5급,빈소,명사,빈소에 조문하다
671,5급,빈칸,명사,빈칸을 채우다
672,5급,빙수,명사,빙수를 먹다
673,5급,빙하,명사,빙하가 녹다
674,5급,뿔01,명사,사슴 뿔
675,5급,사고02,명사,사고 능력
676,5급,사교02,명사,사교 모임
677,5급,사교육,명사,사교육 시장
678,5급,사교육비,명사,사교육비 부담
679,5급,사극,명사,사극을 보다
680,5급,사무적01∙ 사무적02,관형사∙ 명사,사무적인 말투
681,5급,사물놀이,명사,사물놀이 공연
682,5급,사복,명사,사복을 입다
683,5급,사상02,명사,사상의 자유
684,5급,사슴,명사,동물
685,5급,사실상01/ 사실상02,명사/부사,사실상 끝나다
686,5급,사업체,명사,사업체 규모
687,5급,사원,명사,신입 사원
688,5급,사원00,명사,이슬람 사원
689,5급,사유00,명사,사유를 밝히다
690,5급,사은품,명사,사은품 증정
691,5급,사자성어00,명사,사자성어를 외우다
692,5급,사지01,명사,사지를 뻗다
693,5급,사치,명사,사치를 부리다
694,5급,사형,명사,사형을 선고하다
695,5급,사회01,명사,결혼식의 사회
696,5급,산골,명사,산골 마을
697,5급,산더미,명사,산더미처럼 쌓이다
698,5급,산사태,명사,산사태가 나다
699,5급,산성비,명사,산성비가 내리다
700,5급,산소01,명사,조상의 산소
701,5급,산소02,명사,산소를 마시다
702,5급,산업화,명사,산업화 시대
703,5급,삼삼오오,명사,
704,5급,상갓집00,명사,상갓집에 가다
705,5급,상견례,명사,상견례 날짜
706,5급,상당수,명사,상당수가 참석하다
707,5급,상류층,명사,상류층 모임
708,5급,상반신,명사,상반신과 하반신
709,5급,상부상조,명사,
710,5급,상실,명사,의욕 상실
711,5급,상업적01∙ 상업적02,관형사∙ 명사,상업적 목적
712,5급,상여금,명사,상여금을 받다
713,5급,상영관00,명사,영화 상영관
714,5급,상의02,명사,가족들과 상의하다
715,5급,상차림,명사,명절 상차림
716,5급,상표,명사,유명 상표
717,5급,상품권,명사,백화점 상품권
718,5급,상향,명사,상향 이동
719,5급,새댁,명사,옆집 새댁
720,5급,새싹,명사,새싹이 돋다
721,5급,색상,명사,선명한 색상
722,5급,샘02,명사,샘을 파다
723,5급,샘물,명사,샘물을 마시다
724,5급,생,명사,생과 사
725,5급,생동감,명사,생동감이 넘치다
726,5급,생명력,명사,생명력이 넘치다
727,5급,생명체,명사,외계 생명체
728,5급,생물,명사,동식물
729,5급,생산량,명사,쌀 생산량
730,5급,생수,명사,생수를 마시다
731,5급,생애,명사,생애를 마감하다
732,5급,생전01/ 생전02,명사/부사,생전 처음
733,5급,생태계,명사,생태계를 보호하다
734,5급,생활화,명사,에너지 절약의 생활화
735,5급,서론,명사,서론과 본론
736,5급,서면00,명사,서면으로 제출하다
737,5급,서민,명사,서민 사회
738,5급,서비스업,명사,서비스업에 종사하다
739,5급,서술,명사,서술 방식
740,5급,서술어,명사,주어와 서술어
741,5급,서양식,명사,서양식 건물
742,5급,서예,명사,서예 작품
743,5급,서재,명사,방
744,5급,서향,명사,서향 건물
745,5급,석사,명사,석사 학위
746,5급,석탄,명사,석탄 연료
747,5급,선01,명사,선을 보다
748,5급,선두,명사,선두 주자
749,5급,선박,명사,선박을 제조하다
750,5급,선반,명사,선반에 올리다
751,5급,선발02,명사,대표 선발
752,5급,선불,명사,선불 요금
753,5급,선언,명사,금연 선언
754,5급,선의,명사,선의와 악의
755,5급,선입견,명사,선입견을 가지다
756,5급,선착순,명사,선착순으로 모집하다
757,5급,선천적01∙ 선천적02,관형사∙ 명사,선천적 재능
758,5급,선행02,명사,선행을 베풀다
759,5급,선호도,명사,고객 선호도
760,5급,선후배,명사,학교 선후배
761,5급,설03,명사,설을 증명하다
762,5급,설계,명사,건물의 설계
763,5급,설득력,명사,설득력 있는 주장
764,5급,설명문,명사,설명문을 읽다
765,5급,섭취,명사,수분 섭취
766,5급,성03,명사,성별
767,5급,성경,명사,성경을 읽다
768,5급,성금,명사,성금을 내다
769,5급,성냥,명사,성냥이 타다
770,5급,성년,명사,성년의 날
771,5급,성능,명사,성능이 뛰어나다
772,5급,성묘,명사,추석 성묘
773,5급,성분,명사,성분을 분석하다
774,5급,성수기,명사,휴가철 성수기
775,5급,성실성,명사,성실성이 부족하다
776,5급,성의,명사,성의가 담긴 선물
777,5급,성인02,명사,성인을 본받다
778,5급,성인병,명사,성인병을 치료하다
779,5급,성적01∙ 성적02,관형사∙ 명사,성적 매력
780,5급,성직자,명사,성직자가 되다
781,5급,성취,명사,소원 성취
782,5급,성향,명사,정치적 성향
783,5급,성형,명사,성형 수술
784,5급,성형외과,명사,병원
785,5급,세계관,명사,세계관이 뚜렷하다
786,5급,세균,명사,세균 검출
787,5급,세면도구,명사,세면도구를 챙기다
788,5급,세부,명사,세부 항목
789,5급,세제02,명사,세제를 개편하다
790,5급,소개서,명사,소개서를 쓰다
791,5급,소란,명사,소란을 피우다
792,5급,소름,명사,소름이 돋다
793,5급,소매02,명사,소매로 팔다
794,5급,소모,명사,연료 소모
795,5급,소비량,명사,소비량이 늘다
796,5급,소속,명사,소속을 밝히다
797,5급,소송,명사,소송을 걸다
798,5급,소식01,명사,소식으로 장수하다
799,5급,소외감,명사,소외감을 느끼다
800,5급,소유자,명사,건물 소유자
801,5급,소인01,명사,소인과 대인
802,5급,소장03,명사,소장 작품
803,5급,소재01,명사,서울 소재
804,5급,소질,명사,소질을 계발하다
805,5급,소통,명사,소통이 원활하다
806,5급,소품,명사,소품을 활용하다
807,5급,소형차,명사,소형차를 타다
808,5급,소화기01,명사,소화기 질환
809,5급,속력,명사,속력을 내다
810,5급,속어,명사,속어를 사용하다
811,5급,손상,명사,손상을 입다
812,5급,손실,명사,경제적 손실
813,5급,손짓,명사,손짓을 보내다
814,5급,솔로,명사,솔로 연주
815,5급,솜,명사,화장 솜
816,5급,송금,명사,송금 내역
817,5급,송년,명사,송년 모임
818,5급,수강,명사,수강 신청
819,5급,수당,명사,수당을 받다
820,5급,수동01,명사,수동으로 움직이다
821,5급,수록,명사,잡지 수록
822,5급,수료,명사,훈련 수료
823,5급,수면01,명사,수면에 비치다
824,5급,수사02,명사,명사와 수사
825,5급,수산,명사,수산 식품
826,5급,수산물,명사,수산물 시장
827,5급,수상02,명사,수상 소감
828,5급,수석02,명사,수석 졸업
829,5급,수신자,명사,수신자와 발신자
830,5급,수염,명사,수염이 길다
831,5급,수익,명사,수익을 올리다
832,5급,수익금,명사,수익금을 창출하다
833,5급,수줍음,명사,수줍음을 타다
834,5급,수증기,명사,수중기가 피어오르다
835,5급,수직,명사,수직으로 추락하다
836,5급,수질,명사,수질을 개선하다
837,5급,수집01,명사,재활용품 수집
838,5급,수치02,명사,통계 수치
839,5급,수칙,명사,수칙을 지키다
840,5급,수필,명사,수필을 쓰다
841,5급,수학01,명사,수학 목적
842,5급,수학여행,명사,수학여행을 떠나다
843,5급,수해,명사,수해 복구
844,5급,수험,명사,수험 자격
845,5급,수험생,명사,수험생이 합격하다
846,5급,수확,명사,수확의 계절
847,5급,숙면,명사,숙면을 취하다
848,5급,숙식,명사,숙식 제공
849,5급,순대,명사,순대를 먹다
850,5급,순수,명사,순수 예술
851,5급,순환,명사,혈액 순환
852,5급,스승,명사,스승의 은혜
853,5급,스탠드,명사,스탠드 불빛
854,5급,스터디00,명사,스터디 모임
855,5급,스토리,명사,감동적인 스토리
856,5급,습관적01∙ 습관적02,관형사∙ 명사,습관적 행동
857,5급,습득,명사,언어 습득
858,5급,습득00,명사,분실물 습득
859,5급,승03/승04,명사/의존명사,첫 승
860,5급,승강기,명사,승강기가 고장 나다
861,5급,승강장,명사,버스 승강장
862,5급,승부,명사,한판 승부
863,5급,승합차,명사,승합차를 운전하다
864,5급,시각03,명사,시각 자료
865,5급,시각적01∙ 시각적02,관형사∙ 명사,시각적 장치
866,5급,시간적01∙시간적02,관형사∙ 명사,시간적 순서
867,5급,시기02,명사,시기를 놓치다
868,5급,시나리오,명사,시나리오를 쓰다
869,5급,시냇물,명사,시냇물이 흐르다
870,5급,시립,명사,시립 도서관
871,5급,시범,명사,시범을 보이다
872,5급,시사02,명사,시사 문제
873,5급,시사회,명사,시사회를 개최하다
874,5급,시상식,명사,시상식 소감
875,5급,시속,명사,시속 60킬로
876,5급,시위02,명사,집단 시위
877,5급,시청각,명사,시청각 교실
878,5급,시체,명사,시체가 부패되다
879,5급,시치미,명사,시치미를 떼다
880,5급,식01/식02,명사/의존명사,식을 치르다
881,5급,식생활,명사,식생활 문화
882,5급,식성,명사,식성이 좋다
883,5급,식수,명사,식수를 공급하다
884,5급,식습관,명사,올바른 식습관
885,5급,신03,명사,신을 믿다
886,5급,신경질,명사,신경질을 부리다
887,5급,신경통,명사,신경통 환자
888,5급,신곡00,명사,신곡을 내다
889,5급,신규,명사,신규 회원
890,5급,신기록,명사,신기록을 세우다
891,5급,신도시,명사,신도시 개발
892,5급,신라,명사,신라를 건국하다
893,5급,신물,명사,신물이 나오다
894,5급,신바람,명사,신바람이 나다
895,5급,신속,명사,신속 배달
896,5급,신약00,명사,신약을 개발하다
897,5급,신임02,명사,신임 감독
898,5급,신장01,명사,국력 신장
899,5급,신장03,명사,신장 수술
900,5급,신형,명사,신형 모델
901,5급,실명02,명사,실명을 밝히다
902,5급,실무,명사,실무 회담
903,5급,실물,명사,실물 사진
904,5급,실속,명사,실속을 차리다
905,5급,실시간,명사,실시간 방송
906,5급,실업계,명사,실업계 고등학교
907,5급,실업률,명사,실업률이 감소하다
908,5급,실업자,명사,실업자가 늘다
909,5급,실용,명사,실용 학문
910,5급,실용성,명사,실용성이 있다
911,5급,실재,명사,실재 인물
912,5급,실적,명사,실적을 올리다
913,5급,실직,명사,실직을 당하다
914,5급,실크,명사,실크 원단
915,5급,실태,명사,실태를 고발하다
916,5급,실행,명사,실행에 옮기다
917,5급,실화,명사,실화 소설
918,5급,심각성,명사,심각성을 깨닫다
919,5급,심사숙고,명사,
920,5급,심신,명사,심신이 지치다
921,5급,심야,명사,심야 영업
922,5급,십자가,명사,십자가 모양
923,5급,십중팔구,명사,
924,5급,싹01,명사,싹이 나다
925,5급,쌍꺼풀,명사,쌍꺼풀이 지다
926,5급,썰매,명사,썰매를 끌다
927,5급,썰물,명사,썰물이 빠지다
928,5급,쓸모,명사,쓸모가 없다
929,5급,씀씀이,명사,씀씀이가 크다
930,5급,아열대,명사,아열대 기후
931,5급,아이디,명사,아이디와 비밀번호
932,5급,아흐레,명사,아흐레 동안
933,5급,악03,명사,악의 무리
934,5급,악마,명사,악마와 천사
935,5급,악순환,명사,악순환이 계속되다
936,5급,악영향,명사,악영향을 미치다
937,5급,악용,명사,악용의 소지
938,5급,악의,명사,악의를 품다
939,5급,안03,명사,안이 채택되다
940,5급,안도,명사,안도를 느끼다
941,5급,안성맞춤,명사,
942,5급,안전벨트,명사,안전벨트를 매다
943,5급,안정감,명사,안정감을 느끼다
944,5급,안정적01∙ 안정적02,관형사∙ 명사,안정적 운영
945,5급,알뜰,명사,알뜰 주부
946,5급,알몸,명사,알몸 시위
947,5급,알칼리성,명사,알칼리성 비누
948,5급,암벽,명사,암벽을 타다
949,5급,애교,명사,애교를 떨다
950,5급,애국,명사,애국 운동
951,5급,애니메이션,명사,애니메이션을 보다
952,5급,애완,명사,애완으로 기르다
953,5급,애완견,명사,애완견을 기르다
954,5급,애용,명사,국산품 애용
955,5급,애칭,명사,애칭을 부르다
956,5급,액체,명사,액체 상태
957,5급,야생,명사,야생 동물
958,5급,야영,명사,야영 훈련
959,5급,야유회,명사,야유회를 즐기다
960,5급,약자01,명사,약자를 보호하다
961,5급,약화,명사,세력 약화
962,5급,약효,명사,약효가 나타나다
963,5급,양가00,명사,양가 부모님
964,5급,양로원,명사,양로원을 방문하다
965,5급,양반,명사,양반 계층
966,5급,양손,명사,양손을 잡다
967,5급,양식01,명사,양식을 갖추다
968,5급,양육,명사,자녀 양육
969,5급,양초,명사,양초를 켜다
970,5급,양치,명사,불소 양치
971,5급,양해,명사,양해를 구하다
972,5급,어간,명사,어간을 밝히다
973,5급,어린이집,명사,어린이집에 가다
974,5급,어미01,명사,어미 노릇
975,5급,어미02,명사,어미가 불규칙하다
976,5급,어순,명사,어순 배열
977,5급,어업,명사,어업의 중심지
978,5급,어원,명사,단어의 어원
979,5급,어학,명사,어학 분야
980,5급,억제,명사,감정 억제
981,5급,언론인,명사,언론인 출신
982,5급,엄살,명사,엄살을 부리다
983,5급,엄지손가락,명사,엄지손가락을 들다
984,5급,에어로빅,명사,에어로빅 동작
985,5급,여드레,명사,여드레가 되다
986,5급,여론,명사,여론 조사
987,5급,여사,명사,김 여사
988,5급,여우01,명사,여우의 꼬리
989,5급,여정02,명사,여정을 마치다
990,5급,역01,명사,역을 맡다
991,5급,연03,명사,연을 날리다
992,5급,연금01,명사,연금 혜택
993,5급,연날리기,명사,연날리기를 즐기다
994,5급,연대02,명사,연대 책임
995,5급,연령층,명사,다양한 연령층
996,5급,연말연시,명사,연말연시 행사
997,5급,연상02,명사,연상 작용
998,5급,연수,명사,사법 연수
999,5급,연예,명사,연예 소식
1000,5급,연일01/연일02,명사/부사,연일 계속되다
1001,5급,연주자,명사,피아노 연주자
1002,5급,연중,명사,연중 강우량
1003,5급,연평균,명사,연평균 기온
1004,5급,연하,명사,연하의 남자
1005,5급,열03,명사,열과 행
1006,5급,열대,명사,열대 지방
1007,5급,열대야,명사,열대야 현상
1008,5급,열등감,명사,열등감을 느끼다
1009,5급,열람실,명사,도서관 열람실
1010,5급,열량,명사,열량 섭취
1011,5급,열성,명사,열성 팬
1012,5급,열의,명사,열의를 보이다
1013,5급,염소01,명사,염소를 몰다
1014,5급,엿새,명사,엿새가 지나다
1015,5급,영양가,명사,영양가가 풍부하다
1016,5급,영양소,명사,영양소를 보존하다
1017,5급,영화제,명사,영화제가 개막되다
1018,5급,옆구리,명사,옆구리가 아프다
1019,5급,예년,명사,예년 수준
1020,5급,예능,명사,예능 프로그램
1021,5급,예문,명사,예문을 만들다
1022,5급,예물,명사,예물 시계
1023,5급,예술품,명사,예술품을 감상하다
1024,5급,예시01,명사,예시를 들다
1025,5급,예언,명사,예언이 적중하다
1026,5급,예외적01∙ 예외적02,관형사∙ 명사,예외적 현상
1027,5급,예전,명사,예전 모습
1028,5급,예정일,명사,예정일이 임박하다
1029,5급,옛말00,명사,옛말 그대로
1030,5급,오누이,명사,오누이 사이
1031,5급,오디오,명사,오디오를 끄다
1032,5급,오류,명사,오류를 범하다
1033,5급,오름세,명사,오름세가 지속되다
1034,5급,오만00,명사,오만이 느껴지다
1035,5급,오줌,명사,오줌을 싸다
1036,5급,오케스트라,명사,오케스트라 공연
1037,5급,온난화,명사,지구 온난화
1038,5급,온대,명사,온대 기후
1039,5급,온돌,명사,온돌 침대
1040,5급,온수,명사,온수가 나오다
1041,5급,옷감,명사,고급 옷감
1042,5급,완공,명사,완공 예정
1043,5급,완료,명사,준비 완료
1044,5급,완성도,명사,완성도가 높다
1045,5급,완치,명사,난치병 완치
1046,5급,완쾌,명사,완쾌를 빌다
1047,5급,왕따00,명사,왕따를 당하다
1048,5급,왕래,명사,왕래가 잦다
1049,5급,왕자01,명사,왕자가 태어나다
1050,5급,외동딸,명사,외동딸을 기르다
1051,5급,외동아들,명사,외동아들을 기르다
1052,5급,외래,명사,외래 문물
1053,5급,외래어,명사,외래어를 쓰다
1054,5급,외무,명사,외무 장관
1055,5급,외식비,명사,외식비가 많다
1056,5급,외양,명사,외양이 아름답다
1057,5급,외향적01∙ 외향적02,관형사∙ 명사,외향적 성격
1058,5급,외화01,명사,외화 송금
1059,5급,요령,명사,요령이 생기다
1060,5급,요원,명사,비밀 요원
1061,5급,욕구,명사,욕구 충족
1062,5급,욕설,명사,욕설을 뱉다
1063,5급,용기02,명사,용기에 담다
1064,5급,용량,명사,용량이 크다
1065,5급,용지,명사,복사 용지
1066,5급,우기,명사,사막의 우기
1067,5급,우대,명사,우대 조건
1068,5급,우량,명사,우량 품종
1069,5급,우선시00,명사,능력을 우선시하다
1070,5급,우수성,명사,우수성이 돋보이다
1071,5급,우울증,명사,우울증을 앓다
1072,5급,우유부단,명사,
1073,5급,운명적01∙ 운명적02,관형사∙ 명사,운명적인 만남
1074,5급,운송,명사,운송이 빠르다
1075,5급,운수업,명사,운수업이 발달하다
1076,5급,운전자,명사,음주 운전자
1077,5급,울타리,명사,울타리를 치다
1078,5급,원망,명사,원망이 쌓이다
1079,5급,원본,명사,원본 서류
1080,5급,원산지,명사,원산지를 밝히다
1081,5급,원수03,명사,원수를 갚다
1082,5급,원유,명사,원유를 수입하다
1083,5급,원자력,명사,원자력 발전
1084,5급,원작,명사,원작 소설
1085,5급,원장01,명사,병원 원장
1086,5급,원형02,명사,원형 탁자
1087,5급,원화,명사,원화로 환전하다
1088,5급,위04,명사,위가 쓰리다
1089,5급,위법,명사,위법 행위
1090,5급,위생,명사,위생 관리
1091,5급,위염,명사,위염에 걸리다
1092,5급,위주,명사,입시 위주
1093,5급,유기농,명사,유기농 식물
1094,5급,유래,명사,유래가 깊다
1095,5급,유망,명사,유망 직종
1096,5급,유사02,명사,유사 제품
1097,5급,유아01,명사,유아 시절
1098,5급,유용01,명사,유용 정보
1099,5급,유의,명사,유의 사항
1100,5급,유익,명사,유익한 이야기
1101,5급,유전자,명사,유전자를 조작하다
1102,5급,유출,명사,원유 유출
1103,5급,유해,명사,유해 물질
1104,5급,유효,명사,유효 기간
1105,5급,육류,명사,육류를 섭취하다
1106,5급,육상,명사,육상 경기
1107,5급,육식,명사,육식을 금하다
1108,5급,육아,명사,육아 문제
1109,5급,윤,명사,윤이 나다
1110,5급,윤리,명사,윤리 의식
1111,5급,은퇴,명사,은퇴 발표
1112,5급,음00,명사,소리
1113,5급,음질,명사,깨끗한 음질
1114,5급,음치,명사,음치 클리닉
1115,5급,응급,명사,응급 치료
1116,5급,응급조치00,명사,응급조치를 취하다
1117,5급,응답자,명사,설문 응답자
1118,5급,응모,명사,응모 기간
1119,5급,응용,명사,응용 학문
1120,5급,의과,명사,의과 대학
1121,5급,의대,명사,의대에 진학하다
1122,5급,의료,명사,의료 행위
1123,5급,의사소통,명사,의사소통 능력
1124,5급,의성어,명사,언어
1125,5급,의식주,명사,의식주 문제
1126,5급,의약품,명사,의약품을 판매하다
1127,5급,의의,명사,의의를 갖다
1128,5급,의태어,명사,언어
1129,5급,의학,명사,의학을 전공하다
1130,5급,이것저것01,명사,이것저것 묻다
1131,5급,이기주의,명사,이기주의가 팽배하다
1132,5급,이득,명사,막대한 이득
1133,5급,이듬해,명사,이듬해 봄
1134,5급,이레,명사,이레가 지나다
1135,5급,이론적01∙ 이론적02,관형사∙ 명사,이론적 접근
1136,5급,이륙,명사,비행기 이륙
1137,5급,이면지,명사,이면지로 활용하다
1138,5급,이상형,명사,이상형을 만나다
1139,5급,이성적01∙ 이성적02,관형사∙ 명사,이성적 판단
1140,5급,이슬람교,명사,이슬람교를 믿다
1141,5급,이어폰,명사,이어폰으로 듣다
1142,5급,이열치열,명사,
1143,5급,이중,명사,이중으로 등록하다
1144,5급,이직,명사,이직을 고려하다
1145,5급,이치,명사,하늘의 이치
1146,5급,이혼율00,명사,이혼율이 증가하다
1147,5급,인02,명사,사 인 가족
1148,5급,인공위성,명사,인공위성을 쏘다
1149,5급,인근,명사,인근 지역
1150,5급,인내심,명사,인내심이 강하다
1151,5급,인명00,명사,인명 피해
1152,5급,인문계00,명사,인문계 고등학교
1153,5급,인사01,명사,유명 인사
1154,5급,인사03,명사,인사 관리
1155,5급,인상착의,명사,범인의 인상착의
1156,5급,인색,명사,남에게 인색하다
1157,5급,인성,명사,인성 교육
1158,5급,인종,명사,소수 인종
1159,5급,인지03,명사,인지 능력
1160,5급,인출기00,명사,현금 인출기
1161,5급,인턴,명사,인턴으로 일하다
1162,5급,인파,명사,인파가 몰리다
1163,5급,일간지,명사,일간지를 보다
1164,5급,일거양득,명사,
1165,5급,일과,명사,하루 일과
1166,5급,일광욕,명사,일광욕을 즐기다
1167,5급,일류,명사,일류 대학
1168,5급,일리,명사,일리가 있다
1169,5급,일반석,명사,일반석에 앉다
1170,5급,일방적01∙ 일방적02,관형사∙ 명사,일방적 주장
1171,5급,일시01/일 시02,명사/부사,일시 귀국하다
1172,5급,일자02,명사,시험 일자
1173,5급,일주,명사,세계 일주
1174,5급,일화,명사,유명한 일화
1175,5급,임대,명사,임대 아파트
1176,5급,임산부,명사,만삭의 임산부
1177,5급,입가,명사,입가의 미소
1178,5급,입실,명사,고사장 입실
1179,5급,입지00,명사,입지 조건
1180,5급,잇몸,명사,잇몸이 아프다
1181,5급,자국01,명사,눈물 자국
1182,5급,자국02,명사,자국으로 돌아가다
1183,5급,자극적01∙ 자극적02,관형사∙ 명사,자극적 음식
1184,5급,자금,명사,결혼 자금
1185,5급,자모,명사,한글 자모
1186,5급,자선,명사,자선 공연
1187,5급,자손,명사,직계 자손
1188,5급,자연계01,명사,자연계 학과
1189,5급,자연재해,명사,자연재해가 일어나다
1190,5급,자영업,명사,자영업에 종사하다
1191,5급,자영업자,명사,자영업자로 일하다
1192,5급,자외선,명사,자외선이 강하다
1193,5급,자원00,명사,자원으로 입대하다
1194,5급,자원봉사,명사,자원봉사 활동
1195,5급,자원봉사자,명사,자원봉사자를 모집하다
1196,5급,자율성,명사,자율성이 보장되다
1197,5급,자음,명사,모음과 자음
1198,5급,자자손손,명사,
1199,5급,자정01,명사,자정 무렵
1200,5급,자제02,명사,자제가 필요하다
1201,5급,자주00,명사,자주 독립
1202,5급,자체,명사,자체 점검
1203,5급,자치,명사,지방 자치
1204,5급,작별,명사,작별 인사
1205,5급,작성자,명사,보고서 작성자
1206,5급,작심삼일,명사,
1207,5급,잔고,명사,예금 잔고
1208,5급,잔돈01,명사,잔돈으로 바꾸다
1209,5급,잠꼬대,명사,잠꼬대가 심하다
1210,5급,잠자리01,명사,잠자리를 펴다
1211,5급,잡담,명사,잡담을 나누다
1212,5급,잡음,명사,잡음이 들리다
1213,5급,잡초,명사,잡초를 뽑다
1214,5급,잡화,명사,잡화 매장
1215,5급,장03,명사,제1장
1216,5급,장05,명사,대화의 장
1217,5급,장06,명사,장이 막히다
1218,5급,장07,명사,장을 담그다
1219,5급,장군01,명사,장군의 명령
1220,5급,장기01,명사,장기 자랑
1221,5급,장기02,명사,장기 계약
1222,5급,장기04,명사,장기를 기증하다
1223,5급,장년,명사,장년 남성
1224,5급,장단01,명사,판소리 장단
1225,5급,장래성,명사,장래성이 있다
1226,5급,장례,명사,장례를 치르다
1227,5급,장만,명사,음식 장만
1228,5급,장바구니,명사,장바구니가 무겁다
1229,5급,장비,명사,촬영 장비
1230,5급,장시간,명사,장시간이 걸리다
1231,5급,장애물,명사,장애물을 넘다
1232,5급,장치,명사,도청 장치
1233,5급,장학생,명사,국비 장학생
1234,5급,재개발,명사,재개발 지역
1235,5급,재고02,명사,재고 정리
1236,5급,재난,명사,재난을 피하다
1237,5급,재단00,명사,재단을 설립하다
1238,5급,재력,명사,재력을 얻다
1239,5급,재물,명사,재물을 모으다
1240,5급,재벌,명사,재벌 총수
1241,5급,재수01,명사,재수 학원
1242,5급,재정적01∙ 재정적02,관형사∙ 명사,재정적 지원
1243,5급,재질,명사,금속 재질
1244,5급,재촉,명사,재촉을 받다
1245,5급,재충전,명사,재충전을 시키다
1246,5급,재택00,명사,재택에서 일하다
1247,5급,재해,명사,재해를 당하다
1248,5급,재혼,명사,재혼 부부
1249,5급,저가,명사,저가 항공
1250,5급,저고리,명사,저고리를 입다
1251,5급,저기압,명사,저기압과 고기압
1252,5급,저출산,명사,저출산 문제
1253,5급,저하01,명사,시력 저하
1254,5급,저학력00,명사,저학력과 고학력
1255,5급,저혈압,명사,저혈압과 고혈압
1256,5급,적금,명사,적금 통장
1257,5급,적령기,명사,결혼 적령기
1258,5급,적립,명사,포인트 적립
1259,5급,적색,명사,색
1260,5급,적합,명사,적합 판정
1261,5급,전구,명사,전구를 갈다
1262,5급,전기02,명사,전기와 후기
1263,5급,전년,명사,전년 대비
1264,5급,전등,명사,전등을 켜다
1265,5급,전략,명사,전략을 세우다
1266,5급,전력00,명사,전력 소비량
1267,5급,전문성,명사,전문성이 높다
1268,5급,전반,명사,사회 전반
1269,5급,전송01,명사,사진 전송
1270,5급,전시관,명사,전시관을 구경하다
1271,5급,전액,명사,전액 환불
1272,5급,전염,명사,감기 전염
1273,5급,전염병,명사,전염병에 걸리다
1274,5급,전자01,명사,전자와 후자
1275,5급,전쟁터,명사,전쟁터에 나가다
1276,5급,전적01∙전적02,관형사∙ 명사,전적인 책임
1277,5급,전통문화,명사,전통문화를 계승하다
1278,5급,전학,명사,전학을 가다
1279,5급,전형적01∙ 전형적02,관형사∙ 명사,전형적인 인물
1280,5급,전환,명사,기분 전환
1281,5급,전환점,명사,인생의 전환점
1282,5급,절벽,명사,절벽을 오르다
1283,5급,절정,명사,인기 절정
1284,5급,점프,명사,점프 동작
1285,5급,정규직,명사,정규직 사원
1286,5급,정년퇴직,명사,정년퇴직을 맞다
1287,5급,정상03,명사,산 정상
1288,5급,정서,명사,정서 불안
1289,5급,정신과,명사,정신과 치료
1290,5급,정월,명사,정월 대보름
1291,5급,정의01,명사,정의의 사도
1292,5급,정전,명사,정전 사고
1293,5급,정체02,명사,정체가 심하다
1294,5급,정치가,명사,정치가를 뽑다
1295,5급,정확성,명사,논리적 정확성
1296,5급,제값,명사,제값을 내다
1297,5급,제과,명사,제과 제빵
1298,5급,제기02,명사,문제 제기
1299,5급,제대,명사,군 제대
1300,5급,제비,명사,제비가 날다
1301,5급,제약02,명사,제약 회사
1302,5급,제작자,명사,영화 제작자
1303,5급,제조,명사,자동차 제조
1304,5급,제조업,명사,자동차 제조업
1305,5급,조05,명사/의존명사,조를 짜다
1306,5급,조각02,명사,조각 작품
1307,5급,조개,명사,조개를 캐다
1308,5급,조국,명사,조국을 떠나다
1309,5급,조리법,명사,찌개 조리법
1310,5급,조리사,명사,한식 조리사
1311,5급,조사02,명사,조사와 어미
1312,5급,조선,명사,나라
1313,5급,조의금,명사,조의금을 전하다
1314,5급,조종사,명사,비행기 조종사
1315,5급,조직,명사,조직을 구성하다
1316,5급,조퇴,명사,조퇴가 잦다
1317,5급,조합,명사,색 조합
1318,5급,조회02,명사,비밀번호 조회
1319,5급,존댓말,명사,반말과 존댓말
1320,5급,종02,명사,토마토의 종
1321,5급,종03,명사,종이 울리다
1322,5급,종료,명사,경기 종료
1323,5급,종목,명사,경기 종목
1324,5급,종착역,명사,기차의 종착역
1325,5급,좌우명,명사,좌우명으로 삼다
1326,5급,좌절,명사,좌절을 겪다
1327,5급,죄책감,명사,죄책감을 느끼다
1328,5급,주01/주02,명사/관형사,주를 이루다
1329,5급,주03/주00,명사/의존명사,우량주 50주
1330,5급,주가,명사,주가가 오르다
1331,5급,주거,명사,주거 공간
1332,5급,주거비,명사,주거비를 아끼다
1333,5급,주거지,명사,주거지를 옮기다
1334,5급,주관01,명사,정부 주관
1335,5급,주관02,명사,주관이 뚜렷하다
1336,5급,주기01,명사,일 년 주기
1337,5급,주도,명사,주도 세력
1338,5급,주도적01∙ 주도적02,관형사∙ 명사,주도적 역할
1339,5급,주례,명사,결혼식 주례
1340,5급,주류01,명사,주류를 따르다
1341,5급,주류02,명사,주류를 구입하다
1342,5급,주름살,명사,주름살이 생기다
1343,5급,주방장,명사,주방장이 요리하다
1344,5급,주식01,명사,주식으로 먹다
1345,5급,주식회사,명사,주식회사를 운영하다
1346,5급,주어,명사,주어와 목적어
1347,5급,주연01,명사,주연 배우
1348,5급,주의01,명사,이념
1349,5급,주재료,명사,음식의 주재료
1350,5급,주택가,명사,주택가 지역
